monthly_sip,lump_sum_initial,annual_rate_percent,years,future_value_sip,future_value_lump_sum,total_invested
5981,120961,14.16,25,16810661.52,3317383.85,1915261
8020,0,15.02,10,2237170.34,0.0,962400
3157,0,17.64,25,17145197.25,0.0,947100
8563,0,13.15,15,4829801.45,0.0,1541340
6394,188459,11.1,15,2961425.76,913826.47,1339379
1382,61134,11.73,30,4590708.75,1702181.79,558654
4577,133190,13.21,20,5395116.07,1591985.86,1231670
7206,60142,8.1,20,4325190.87,285416.57,1789582
7855,0,10.84,30,21489946.32,0.0,2827800
3388,0,9.07,5,257936.06,0.0,203280
1246,176462,5.96,5,87266.55,235657.86,251222
7976,0,9.28,30,15618113.91,0.0,2871360
2234,86407,7.09,20,1182810.84,339735.1,622567
6907,105201,6.32,5,488483.6,142940.74,519621
664,138966,15.97,30,5850971.11,11843926.86,378006
586,131042,11.01,25,933713.53,1784285.61,306842
9620,0,6.33,25,7055979.77,0.0,2886000
4337,0,6.44,20,2122970.51,0.0,1040880
8832,0,6.88,30,10579571.77,0.0,3179520
3555,87086,15.95,30,31127861.47,7371072.71,1366886
1763,0,14.15,30,10134844.19,0.0,634680
1104,63008,9.37,30,2200781.73,925350.1,460448
7328,0,10.8,15,3300945.46,0.0,1319040
2979,0,16.93,20,5964745.78,0.0,714960
562,102819,11.64,30,1833156.49,2800369.59,305139
6427,156694,8.83,30,11438370.09,1983219.05,2470414
7843,184121,8.16,10,1457703.34,403492.55,1125281
6170,0,6.24,20,2948328.2,0.0,1480800
2090,0,8.32,15,749041.05,0.0,376200
8691,0,17.96,10,2915890.89,0.0,1042920
2388,173427,17.43,30,29819379.5,21510344.82,1033107
1295,0,5.26,15,355274.11,0.0,233100
1325,15071,13.9,20,1719318.21,203436.49,333071
7956,134760,16.22,20,14376747.36,2725739.59,2044200
2439,0,12.19,30,8986425.84,0.0,878040
8604,0,11.84,30,29338545.56,0.0,3097440
2608,16212,17.93,10,873311.99,84380.81,329172
979,0,12.76,20,1085244.1,0.0,234960
4003,132034,13.38,10,1010508.81,463585.19,612394
3546,12364,10.6,15,1567795.75,56073.24,650644
7614,0,6.66,10,1300592.57,0.0,913680
7901,0,16.76,20,15438297.15,0.0,1896240
5775,0,10.18,5,453203.78,0.0,346500
8576,0,17.3,10,2758835.81,0.0,1029120
3437,126829,13.69,5,297130.26,240903.74,333049
8254,0,13.58,15,4852995.54,0.0,1485720
5312,0,16.64,30,54835129.16,0.0,1912320
7643,160000,9.31,25,9101969.84,1482877.03,2452900
9229,119069,14.92,10,2559369.24,478435.13,1226549
2186,114464,17.43,15,1894604.41,1274885.02,507944
5181,27735,12.3,30,19564009.51,900725.05,1892895
659,0,16.44,25,2843285.56,0.0,197700
5419,45614,17.77,20,12282079.89,1202493.96,1346174
7642,19849,14.93,10,2120701.52,79832.31,936889
829,40740,8.54,25,867827.98,316295.94,289440
8662,69177,12.74,10,2103804.86,229513.66,1108617
8382,94976,15.55,15,5998396.98,830663.3,1603736
5704,0,14.82,5,508940.43,0.0,342240
6107,0,6.9,20,3160544.96,0.0,1465680
4960,133533,12.06,15,2517026.27,736758.4,1026333
4075,90655,6.42,30,4459065.58,585706.74,1557655
8352,70388,14.62,25,25563411.28,2134340.2,2575988
1400,0,14.93,30,9653055.5,0.0,504000
675,0,6.38,15,203803.04,0.0,121500
9378,0,7.92,5,692189.4,0.0,562680
9880,0,13.55,5,850807.39,0.0,592800
4089,0,6.54,25,3095711.91,0.0,1226700
4868,0,11.23,30,14481253.28,0.0,1752480
9692,0,5.84,15,2794294.81,0.0,1744560
5614,112087,16.67,25,25296908.84,5291936.42,1796287
9295,0,15.03,10,2594327.23,0.0,1115400
6037,33877,14.87,15,4032814.18,270963.8,1120537
2190,114808,10.43,25,3156005.27,1372002.69,771808
1485,50462,7.4,30,1971862.53,429148.12,585062
5185,0,10.52,5,410659.18,0.0,311100
9875,0,14.97,30,68665408.41,0.0,3555000
9845,30539,13.87,30,53089854.35,1503430.96,3574739
3851,163959,13.05,15,2150880.18,1032612.27,857139
7223,153108,8.19,30,11256892.59,1622382.76,2753388
1326,184269,7.76,20,762943.66,821314.73,502509
7476,0,15.95,15,5570635.68,0.0,1345680
9809,0,15.24,15,6802192.77,0.0,1765620
6907,193239,13.23,30,32199318.49,8041874.75,2679759
6010,0,14.3,15,3793371.82,0.0,1081800
9068,0,8.2,10,1688742.3,0.0,1088160
7117,63982,15.88,10,2094039.46,279301.4,918022
2485,0,15.32,15,1737239.05,0.0,447300
5454,67187,17.71,10,1800171.08,343021.02,721667
6727,0,9.6,15,2709616.57,0.0,1210860
9471,0,10.55,5,750636.4,0.0,568260
6168,0,5.72,10,1000579.43,0.0,740160
6723,140399,5.53,30,6201307.72,705026.13,2560679
4966,110504,13.77,15,2974201.78,764865.59,1004384
1166,0,6.68,5,83257.78,0.0,69960
9449,0,16.32,25,39852736.62,0.0,2834700
5133,0,14.95,10,1425669.77,0.0,615960
5558,88950,15.62,30,45037843.05,6915516.29,2089830
3944,0,17.48,10,1282875.86,0.0,473280
9239,31091,6.09,25,6526927.88,136363.61,2802791
3621,0,15.77,15,2649032.34,0.0,651780
9265,0,10.54,30,23718289.63,0.0,3335400
7250,158647,10.4,30,18003889.51,3085490.68,2768647
1706,0,6.36,25,1257232.12,0.0,511800
9841,20032,6.78,25,7746344.21,103327.85,2972332
9184,0,15.63,5,838307.07,0.0,551040
7201,0,17.54,5,693963.57,0.0,432060
7936,7192,7.69,15,2690002.23,21862.98,1435672
6348,50481,8.71,30,11018393.74,618050.65,2335761
4752,56078,6.76,25,3727229.35,287735.6,1481678
8445,0,14.52,25,25371033.01,0.0,2533500
2881,0,8.21,25,2854949.6,0.0,864300
8224,0,9.22,15,3197494.04,0.0,1480320
1923,0,12.8,15,1048130.18,0.0,346140
1943,80590,15.2,30,14276214.43,5622861.54,780070
3283,68418,14.8,25,10384140.91,2155876.93,1053318
7657,0,15.42,5,694956.28,0.0,459420
2599,0,10.69,25,3917728.54,0.0,779700
1162,83748,5.84,30,1138258.51,460050.07,502068
8790,0,8.22,25,8717285.73,0.0,2637000
7237,58524,11.56,10,1638545.82,174827.27,926964
9556,126673,14.94,30,65983137.96,8247227.0,3566833
9378,41339,6.48,30,10389450.41,271900.32,3417419
4738,0,12.81,20,5286764.2,0.0,1137120
1014,0,17.93,15,925477.62,0.0,182520
8744,65880,16.24,30,82074497.65,6014893.25,3213720
5800,0,7.02,20,3046298.68,0.0,1392000
2510,0,9.06,10,491023.89,0.0,301200
8389,0,17.14,15,7054758.94,0.0,1510020
4446,0,5.05,25,2677339.31,0.0,1333800
8519,0,9.65,5,658853.86,0.0,511140
2783,0,8.47,10,526273.05,0.0,333960
3945,30162,12.57,15,2102623.62,178146.78,740262
1298,0,13.08,10,321763.31,0.0,155760
5018,94872,9.24,20,3483870.23,556018.82,1299192
1725,157998,9.68,15,699948.05,631821.11,468498
2677,129988,6.42,15,811106.47,330410.5,611848
1182,0,15.52,5,107566.68,0.0,70920
2943,0,10.73,15,1315985.92,0.0,529740
6871,29121,16.37,5,640514.34,62143.73,441381
9684,0,16.89,20,19282235.52,0.0,2324160
6550,0,13.48,10,1663237.61,0.0,786000
7485,30284,16.59,30,76448405.49,3029604.64,2724884
7879,0,6.37,25,5811537.84,0.0,2363700
9222,74274,16.63,20,17677904.76,1611073.01,2287554
4992,178957,16.4,20,9258900.62,3733412.15,1377037
3686,0,17.42,30,45951784.85,0.0,1326960
3420,0,5.59,10,550844.76,0.0,410400
5629,165198,10.99,20,4909396.88,1328964.14,1516158
7102,94163,8.61,20,4548034.69,491320.69,1798643
5945,88475,7.01,5,428233.9,124157.35,445175
1865,16696,12.11,15,951015.69,92743.72,352396
4795,105697,10.52,30,12216514.6,2122907.61,1831897
2464,37269,16.81,10,768714.7,176329.36,332949
6533,63202,9.09,20,4446460.11,360047.92,1631122
784,0,11.16,25,1281422.62,0.0,235200
9401,46959,15.71,20,15781095.87,869696.86,2303199
5279,137318,14.76,5,470280.46,273357.22,454058
5349,136067,7.29,15,1749205.21,390898.52,1098887
8393,0,15.58,25,30744704.4,0.0,2517900
6548,181862,6.35,5,463427.81,247418.08,574742
4002,45032,12.77,20,4440973.48,498104.97,1005512
8621,175623,14.89,5,770801.29,351585.63,692883
5340,153870,17.34,5,511786.1,342327.58,474270
6400,49366,15.3,30,48084961.7,3530631.41,2353366
8834,0,10.48,5,698811.53,0.0,530040
4060,0,11.72,30,13465148.76,0.0,1461600
7484,52409,6.29,30,7984344.26,326366.78,2746649
4064,0,13.76,25,10595866.57,0.0,1219200
2818,174301,5.16,25,1726383.2,613243.81,1019701
1438,69871,14.16,10,380676.2,262777.17,242431
1512,80010,6.47,5,107346.62,109456.47,170730
7671,0,17.96,30,108868437.47,0.0,2761560
5306,0,13.88,10,1380451.3,0.0,636720
8097,91047,14.27,15,5098892.11,673785.25,1548507
1456,65697,9.41,25,1760996.76,621785.84,502497
7218,39628,9.25,30,14038138.74,563584.57,2638108
9629,121867,12.83,30,40991113.96,4560794.47,3588307
2469,79862,5.47,20,1076393.76,231596.01,672422
1473,0,5.06,30,1245565.69,0.0,530280
6511,0,13.24,25,15439088.56,0.0,1953300
1573,122035,14.18,10,416747.6,459487.39,310795
9944,177813,12.01,30,35159107.91,5337771.88,3757653
5926,0,10.44,15,2580737.12,0.0,1066680
5116,127720,5.41,10,815800.87,216330.64,741640
4820,0,11.58,30,15512224.42,0.0,1735200
9886,0,14.55,10,2678973.88,0.0,1186320
9961,138564,12.83,30,42330762.81,5175082.65,3724524
7814,44759,5.59,10,1258622.96,77144.86,982439
9876,150572,7.05,10,1723875.17,297500.62,1335692
6002,0,10.99,30,16932848.63,0.0,2160720
6387,38006,11.65,30,20865917.06,1037087.97,2337326
4460,185189,14.04,10,1171567.79,688768.74,720389
4136,180845,13.18,15,2337790.82,1157620.17,925325
4864,193735,13.36,20,5854037.94,2377938.06,1361095
7623,0,10.21,15,3247277.36,0.0,1372140
7691,0,11.28,5,622002.59,0.0,461460
7233,0,6.18,5,509634.02,0.0,433980
2428,0,8.26,30,3838349.91,0.0,874080
5761,123909,10.97,30,16203533.33,2814771.81,2197869
838,133214,11.59,30,2700962.82,3575969.54,434894
9587,82187,5.56,20,4224451.79,242467.23,2383067
3886,159202,5.39,10,618859.68,269046.83,625522
921,0,11.16,15,429053.62,0.0,165780
6998,156218,12.35,5,582841.48,279630.29,576098
2893,0,16.19,25,11889058.3,0.0,867900
8741,0,6.42,30,9564806.05,0.0,3146760
9289,0,6.06,20,4346243.02,0.0,2229360
3202,0,9.47,20,2287603.7,0.0,768480
4814,83158,9.77,5,373521.66,132520.76,371998
8853,0,17.25,25,44545439.75,0.0,2655900
4386,0,5.91,10,718969.09,0.0,526320
8184,0,12.68,5,687837.91,0.0,491040
9372,41141,12.83,30,39880778.1,1538937.77,3415061
9219,115881,9.05,15,3531851.39,425211.44,1775301
4562,0,16.26,30,43075746.13,0.0,1642320
2924,120033,9.09,10,573166.46,286624.26,470913
2206,78113,7.22,25,1860615.91,445922.28,739913
4413,0,11.68,20,4222889.36,0.0,1059120
3834,143952,12.15,20,3907688.05,1425401.98,1064112
3593,119816,8.63,5,270332.67,181266.2,335396
7691,0,13.91,15,4670208.76,0.0,1384380
2578,39766,14.84,10,711521.14,158709.93,349126
9395,0,5.22,30,8180681.35,0.0,3382200
7107,9968,17.96,20,16550285.69,271084.7,1715648
8378,165954,17.88,20,19296537.37,4456577.25,2176674
7980,0,8.86,25,8807921.16,0.0,2394000
3969,68008,14.97,5,355671.66,136625.12,306148
1260,0,10.85,15,569824.49,0.0,226800
8189,149390,7.42,5,596307.41,213641.11,640730
9250,0,11.06,15,4270394.33,0.0,1665000
4513,17028,15.73,30,37577355.17,1363999.6,1641708
4195,112646,6.51,10,710806.91,211718.62,616046
4668,0,11.37,15,2217809.18,0.0,840240
6781,0,10.23,5,532834.16,0.0,406860
6187,94540,11.6,25,10928826.25,1468473.24,1950640
1349,160440,7.11,15,434284.13,449586.4,403260
7832,0,8.41,15,2830026.74,0.0,1409760
1241,24907,14.7,25,3853912.28,768181.83,397207
1126,0,11.78,10,258205.89,0.0,135120
4894,171287,14.99,30,34216922.95,11308347.09,1933127
6190,32629,6.17,5,436027.64,44021.38,404029
9789,55520,9.33,15,3845463.41,211552.64,1817540
1191,11195,11.06,25,1915941.35,154321.08,368495
4270,0,6.86,15,1345142.11,0.0,768600
2400,160036,7.29,5,174168.89,227513.23,304036
2977,17760,6.7,25,2313043.79,89858.02,910860
1790,0,8.39,10,336979.14,0.0,214800
8211,0,13.81,10,2126840.9,0.0,985320
2944,0,10.35,30,7240998.82,0.0,1059840
6916,0,17.31,5,662183.33,0.0,414960
1637,0,14.42,5,144445.64,0.0,98220
4661,0,11.29,25,7795908.31,0.0,1398300
6242,91335,10.3,15,2682289.0,397413.55,1214895
9503,0,15.16,15,6535416.93,0.0,1710540
3519,0,12.63,20,3832923.43,0.0,844560
7628,0,6.93,30,9227925.67,0.0,2746080
9792,0,14.89,25,31497266.19,0.0,2937600
7347,0,13.11,5,624897.99,0.0,440820
3417,76085,12.48,15,1806169.81,444266.53,691145
9182,0,16.93,30,101535711.74,0.0,3305520
5341,0,16.82,5,504319.8,0.0,320460
806,80371,15.42,5,73141.94,164621.35,128731
4887,6655,12.97,5,414137.31,12247.44,299875
6249,103110,11.99,30,22006526.41,3080438.0,2352750
8389,0,10.04,5,655677.46,0.0,503340
1419,0,14.87,30,9650026.93,0.0,510840
8657,155332,10.01,15,3622967.11,650179.33,1713592
2886,64910,13.13,5,245619.71,120275.14,238070
5197,0,8.27,20,3186595.29,0.0,1247280
6463,154410,14.35,20,8940735.58,2257689.48,1705530
4650,0,5.59,15,1311862.88,0.0,837000
5783,0,7.01,15,1845268.39,0.0,1040940
4843,112410,17.44,5,465388.53,251081.2,402990
1590,110956,14.77,10,436794.23,439921.03,301756
8029,0,7.44,30,10761450.32,0.0,2890440
5082,74223,16.93,25,24056289.47,3702452.71,1598823
2616,174876,7.02,20,1374484.03,679577.36,802716
9298,21985,16.95,30,103485103.5,2412091.77,3369265
3392,145272,11.94,5,279324.81,255325.19,348792
2572,164892,16.95,25,12229432.51,8266311.75,936492
4656,0,16.87,20,9237889.63,0.0,1117440
3699,92477,15.06,10,1034314.42,375945.03,536357
3665,25036,16.56,5,343551.91,53876.42,244936
5448,0,15.93,5,501617.69,0.0,326880
4114,0,17.48,20,8925598.59,0.0,987360
2204,0,12.52,15,1169510.46,0.0,396720
940,171452,15.42,20,1513120.35,3018604.95,397052
1771,0,17.37,20,3780456.95,0.0,425040
3124,99486,9.83,15,1285803.78,406319.77,661806
3089,10861,15.37,25,10867998.98,387187.44,937561
798,0,8.0,30,1197285.54,0.0,287280
6188,9186,14.33,5,544602.41,17944.14,380466
7770,0,12.01,15,3925532.26,0.0,1398600
2530,0,17.13,30,29404322.07,0.0,910800
8887,118088,7.09,30,11094922.6,921095.49,3317408
1787,0,11.78,30,6005999.13,0.0,643320
4732,198895,6.04,5,332161.02,266677.72,482815
6448,0,14.71,25,20041498.59,0.0,1934400
8574,0,6.88,5,615505.54,0.0,514440
4129,166068,15.71,10,1202610.24,714789.59,661548
5237,60492,9.28,15,2047415.47,228843.41,1003152
2489,111657,9.11,20,1698634.69,638548.99,709017
4913,25583,12.78,10,1195725.3,85137.9,615143
5041,158291,16.11,25,20427794.77,6631492.54,1670591
7080,153988,13.53,20,8729625.62,1948985.63,1853188
6368,0,6.95,20,3316545.37,0.0,1528320
4651,0,9.05,30,8676737.22,0.0,1674360
3219,0,13.12,20,3750954.88,0.0,772560
1233,0,17.37,10,398481.18,0.0,147960
3091,0,9.57,25,3840853.19,0.0,927300
3214,0,14.74,10,881289.52,0.0,385680
6792,21622,8.92,25,7567702.45,182986.44,2059222
4656,0,13.89,20,6035582.76,0.0,1117440
7463,0,16.85,5,705312.71,0.0,447780
5183,0,11.48,20,4829860.05,0.0,1243920
6651,122161,16.26,5,618022.75,259427.03,521221
3402,69453,7.76,25,3132223.2,449935.26,1090053
6017,0,17.94,15,5495120.83,0.0,1083060
4397,128527,15.78,25,16713913.17,5006771.42,1447627
6257,172515,17.48,30,78992808.15,21647212.08,2425035
4917,22462,17.88,10,1640769.83,116368.28,612502
9473,0,8.38,10,1782396.7,0.0,1136760
7303,83062,7.93,15,2528265.53,260963.23,1397602
9259,109946,5.95,20,4273246.63,349219.21,2332106
1599,0,17.84,5,155448.8,0.0,95940
2722,19941,8.22,25,2700241.75,143593.57,836541
7560,0,12.62,30,30636278.88,0.0,2721600
5324,0,13.88,15,3223076.02,0.0,958320
646,157995,11.97,5,53239.22,278044.37,196755
3187,0,5.35,30,2845218.4,0.0,1147320
1987,0,11.62,30,6452765.49,0.0,715320
6331,0,16.21,30,59038693.14,0.0,2279160
5981,121965,5.79,15,1717000.66,283773.45,1198545
5744,0,14.44,10,1546326.32,0.0,689280
2769,149606,13.5,10,704104.58,530874.8,481886
9550,0,10.76,30,25649563.69,0.0,3438000
2516,121111,16.24,20,4553950.94,2454445.35,724951
4819,136062,12.91,5,407652.84,249694.81,425202
4867,150293,7.33,15,1596737.18,433983.45,1026353
1680,161016,9.01,25,1900292.51,1391143.05,665016
4234,0,10.06,25,5722217.77,0.0,1270200
6907,0,12.25,5,573701.99,0.0,414420
8632,0,8.89,20,5729796.93,0.0,2071680
4988,193375,15.64,30,40669030.4,15136506.72,1989055
923,106372,8.96,5,70067.09,163383.78,161752
6476,90748,6.45,25,4836123.03,432785.99,2033548
3891,0,6.71,30,4511948.17,0.0,1400760
2913,0,6.28,15,872091.19,0.0,524340
4391,25068,17.87,15,3982837.34,295300.76,815448
7251,0,15.09,15,4952678.93,0.0,1305180
2461,97165,12.39,10,585196.39,312410.82,392485
5905,0,9.16,5,450629.02,0.0,354300
7561,0,6.38,20,3672701.07,0.0,1814640
7207,93108,8.34,25,7299201.41,690266.21,2255208
9868,136457,15.23,25,33826424.35,4720693.26,3096857
3175,0,14.82,5,283263.42,0.0,190500
1866,159773,13.14,5,158860.46,296200.5,271733
1880,89190,15.96,10,556023.32,392144.13,314790
6399,0,9.07,10,1252318.05,0.0,767880
9395,147158,9.17,30,17961290.71,2046467.68,3529358
1723,0,15.65,30,14083615.53,0.0,620280
1609,0,12.64,10,388458.81,0.0,193080
6692,0,17.47,10,2176053.02,0.0,803040
9700,0,7.66,10,1752745.55,0.0,1164000
4725,8669,15.02,30,33241677.5,576314.86,1709669
7673,190962,11.22,10,1701763.67,552845.64,1111722
9474,0,5.89,5,662450.71,0.0,568440
2920,0,13.04,5,247935.01,0.0,175200
7528,0,5.54,25,4887255.59,0.0,2258400
7586,0,13.47,10,1925334.79,0.0,910320
6414,0,8.93,20,4278902.94,0.0,1539360
1942,82942,6.57,25,1477185.91,406599.59,665542
2975,22469,16.89,15,2438591.93,233480.08,557969
991,0,17.8,30,13528430.61,0.0,356760
4029,0,11.68,20,3853073.51,0.0,966960
9177,67137,10.61,5,728538.79,111141.02,617757
6082,155857,7.28,30,7898465.71,1284951.25,2345377
5803,173913,15.96,5,534725.98,364656.77,522093
1267,47706,10.91,30,3514287.33,1065182.1,503826
6908,0,11.63,25,12272746.25,0.0,2072400
4005,131647,15.08,5,360005.37,265734.76,371947
758,0,10.8,10,164069.42,0.0,90960
8680,11183,15.82,25,33234728.83,439254.43,2615183
3318,70750,15.71,30,27464014.83,5630557.48,1265230
3984,103046,10.92,10,868401.08,290514.57,581126
5269,0,17.3,5,504349.89,0.0,316140
8636,28949,14.5,15,5563264.08,220765.69,1583429
4144,27882,5.32,25,2601550.69,101936.79,1271082
6930,121870,15.85,15,5107226.77,1106868.34,1369270
9728,0,9.65,15,3937666.21,0.0,1751040
6383,0,14.55,25,19275293.86,0.0,1914900
3216,106235,8.69,15,1191716.43,370619.38,685115
4506,190974,5.62,5,312815.66,251053.95,461334
1883,0,12.2,30,6952364.71,0.0,677880
1221,114320,9.42,25,1479927.91,1085105.67,480620
4662,164898,5.39,10,742354.98,278617.15,724338
2348,0,12.48,5,196265.4,0.0,140880
3054,55416,7.02,20,1604580.71,215342.36,788376
5173,97805,16.78,20,10132044.93,2175911.2,1339325
9218,0,7.46,25,8085900.92,0.0,2765400
7450,195764,17.13,20,15367290.29,4627349.92,1983764
5953,136730,14.37,20,8258966.39,2006342.02,1565450
3228,62657,11.38,25,5492003.46,927928.67,1031057
5466,188029,6.04,5,383637.73,252054.75,515989
5976,0,12.14,5,494809.49,0.0,358560
4633,0,13.06,25,10639456.88,0.0,1389900
7356,0,8.7,25,7897558.53,0.0,2206800
7837,26842,16.45,30,77333476.43,2587209.45,2848162
6386,0,6.49,25,4803300.92,0.0,1915800
1479,0,11.4,20,1363625.98,0.0,354960
9271,0,14.39,5,817356.5,0.0,556260
6456,0,11.52,25,11242674.01,0.0,1936800
1913,176126,11.29,15,902376.18,876615.08,520466
7340,45499,17.74,15,6564531.66,526780.05,1366699
7571,0,17.43,15,6563541.8,0.0,1362780
8851,31600,13.0,25,20106848.29,670981.89,2686900
3136,73336,15.78,5,287507.61,152582.87,261496
2376,0,17.7,30,31628944.34,0.0,855360
6460,0,5.6,5,448141.8,0.0,387600
2846,0,9.44,10,569027.31,0.0,341520
5954,0,10.19,10,1243669.73,0.0,714480
4084,0,7.81,10,744121.69,0.0,490080
5084,108520,7.97,15,1765963.07,342727.7,1023640
6150,42445,5.7,10,996509.09,73911.79,780445
1262,0,14.25,30,7429859.32,0.0,454320
1762,0,11.69,10,402021.91,0.0,211440
4704,143104,11.28,5,380374.75,244173.68,425344
4298,0,14.99,20,6509143.28,0.0,1031520
2309,0,15.35,15,1619376.87,0.0,415620
5896,0,11.47,30,18502561.2,0.0,2122560
5800,0,15.78,20,9829747.59,0.0,1392000
8478,0,5.11,5,580567.09,0.0,508680
6515,0,14.58,10,1768756.76,0.0,781800
6950,0,9.42,10,1388392.03,0.0,834000
1704,131263,15.0,10,474810.55,530998.21,335743
5571,0,17.28,15,4753713.86,0.0,1002780
1506,75796,11.84,30,5132826.99,2176970.94,617956
7479,114559,5.39,15,2074923.25,251808.85,1460779
642,56151,14.55,15,415481.53,430815.0,171711
6374,23262,9.38,5,489436.19,36427.45,405702
3539,172250,6.52,5,251584.28,236186.64,384590
8244,0,6.63,25,6335590.55,0.0,2473200
1247,168979,13.06,20,1441165.62,1969398.36,468259
8161,119326,7.41,25,7103786.66,713104.16,2567626
9765,0,12.82,10,2383596.95,0.0,1171800
6317,0,16.59,25,28031338.03,0.0,1895100
1910,148906,11.36,20,1751471.29,1281613.95,607306
3013,79106,8.65,20,1939037.13,415724.74,802226
3265,0,6.06,30,3334629.06,0.0,1175400
2822,0,10.33,15,1215936.46,0.0,507960
7420,70409,9.68,15,3009814.68,281424.34,1406009
7174,0,11.99,5,591637.21,0.0,430440
8210,65900,13.15,5,699239.19,122250.68,558500
3402,20943,17.45,20,7352908.7,522650.16,837423
6760,0,9.22,25,7921784.74,0.0,2028000
7507,0,6.69,30,8665249.48,0.0,2702520
1389,0,5.65,5,96493.22,0.0,83340
6714,0,10.28,30,16245451.3,0.0,2417040
4032,180424,7.57,15,1351486.74,538924.76,906184
5386,102262,17.53,5,519000.53,229356.68,425422
7475,178149,17.98,25,43341470.26,11111870.36,2420649
4737,0,8.68,15,1754398.04,0.0,852660
4020,104552,15.69,20,6728124.56,1929404.17,1069352
921,0,16.6,30,9421479.19,0.0,331560
7583,0,17.76,25,42161329.12,0.0,2274900
518,63801,10.53,25,759503.2,779886.15,219201
2007,0,14.09,15,1240924.75,0.0,361260
5097,151416,12.81,10,1243306.14,505576.59,763056
4605,127807,12.87,30,19747758.57,4824395.35,1785607
8749,0,17.27,15,7460362.88,0.0,1574820
4251,29923,16.27,5,395142.76,63578.21,284983
4224,0,7.26,10,745960.73,0.0,506880
8312,180689,10.18,5,652163.03,293351.65,679409
3163,0,16.86,5,298967.08,0.0,189780
9309,151091,17.15,5,887154.53,333321.12,709631
3340,0,12.85,5,282059.27,0.0,200400
2264,23131,14.43,30,13897891.31,1319560.9,838171
5014,199825,6.58,30,5660341.08,1350475.84,2004865
2801,0,10.22,30,6697404.43,0.0,1008360
4831,0,10.87,25,7517351.11,0.0,1449300
2690,61127,16.43,5,251200.79,130789.82,222527
8195,0,14.59,30,52241425.61,0.0,2950200
7781,147749,8.06,30,11815320.9,1511337.37,2948909
3809,0,14.42,25,11221445.86,0.0,1142700
6724,0,5.02,5,459475.31,0.0,403440
2290,94799,6.98,25,1859673.34,512000.95,781799
7476,0,11.43,30,23268252.59,0.0,2691360
5831,11281,17.51,5,561438.45,25271.73,361141
2856,123879,17.26,10,916485.1,608949.14,466599
8730,0,6.37,30,9467751.33,0.0,3142800
8511,0,8.61,25,9007820.15,0.0,2553300
7515,83685,9.42,20,5339935.8,506890.0,1887285
4727,0,6.72,25,3683348.74,0.0,1418100
4211,0,14.64,25,12926263.13,0.0,1263300
4152,151875,12.71,20,4570343.94,1662457.32,1148355
